customer_id,notification_type,title,message,channel,sent_time,delivery_status,read_status,priority,reference_id,read_at,retry_count,expires_at
832,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,SMS,2026-07-30 23:29:09,Delivered,Read,High,25524,2026-08-02 21:20:40,0,2026-07-30 23:39:09
356,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2025-11-23 11:56:26,Delivered,Read,Medium,1714,2026-04-11 08:45:47,0,2026-02-12 11:56:26
365,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-06-12 14:57:18,Delivered,Read,Medium,36419,2026-08-15 03:22:27,0,2026-06-12 15:07:18
519,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,E-mail,2026-01-24 17:02:53,Delivered,Read,Medium,73,2026-03-06 14:49:53,0,2026-03-01 17:02:53
179,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,App Notification,2026-06-13 13:27:34,Delivered,Unread,Low,137,,0,2026-08-16 13:27:34
852,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-04-15 01:04:14,Pending,Unread,High,,,0,2026-05-08 01:04:14
20,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,App Notification,2026-05-10 13:24:32,Delivered,Read,Medium,6951,2026-06-13 12:59:10,0,2026-05-10 13:34:32
542,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2026-05-14 08:27:13,Delivered,Read,High,26779,2026-08-03 01:29:16,0,2026-06-15 08:27:13
778,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-04-29 05:42:37,Delivered,Read,High,36825,2026-07-08 09:29:39,0,2026-04-29 05:52:37
509,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2026-02-18 07:53:54,Delivered,Read,Low,15145,2026-04-14 10:37:46,0,2026-03-23 07:53:54
848,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2025-11-25 05:57:33,Delivered,Read,Medium,32974,2026-05-04 03:01:56,0,2026-02-22 05:57:33
878,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-07-05 10:04:15,Delivered,Unread,Low,939,,0,2026-08-15 10:04:15
870,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2026-03-01 09:09:10,Delivered,Read,Critical,27462,2026-07-18 13:11:03,0,2026-03-08 09:09:10
593,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2026-01-26 21:02:39,Delivered,Read,High,13171,2026-06-21 18:29:57,0,2026-02-02 21:02:39
812,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2026-02-09 18:29:23,Delivered,Read,Medium,5090,2026-07-23 16:49:16,0,2026-02-09 18:39:23
882,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,SMS,2025-08-20 17:49:27,Delivered,Unread,Low,37683,,0,2025-11-02 17:49:27
462,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,WhatsApp,2025-11-18 00:32:45,Delivered,Read,Low,49599,2026-04-06 22:32:47,0,2026-01-29 00:32:45
499,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,SMS,2025-10-15 13:48:59,Delivered,Read,Medium,3448,2026-07-25 04:14:00,0,2026-01-11 13:48:59
433,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2025-12-30 00:20:51,Delivered,Unread,Medium,,,0,2026-01-21 00:20:51
284,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,WhatsApp,2025-10-07 01:09:51,Delivered,Read,Medium,49275,2026-07-09 06:36:40,0,2025-11-10 01:09:51
971,Loan Update,Loan Application Update,There is an update regarding your loan application or repayment schedule.,App Notification,2026-06-17 07:08:50,Delivered,Read,Medium,2823,2026-08-08 22:05:09,0,2026-07-26 07:08:50
593,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2026-01-19 01:55:22,Failed,Unread,Medium,38927,,1,2026-02-22 01:55:22
349,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2026-03-07 22:03:52,Delivered,Read,Low,24516,2026-07-04 21:19:32,0,2026-06-02 22:03:52
455,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-01-26 03:00:12,Delivered,Read,Medium,423,2026-03-07 11:34:26,0,2026-04-25 03:00:12
923,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-07-21 02:41:43,Delivered,Read,Medium,518,2026-07-28 16:16:18,0,2026-08-20 02:41:43
700,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2025-11-21 07:55:57,Delivered,Read,Medium,1641,2026-03-15 06:42:02,0,2026-01-10 07:55:57
616,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,App Notification,2026-06-10 21:16:28,Delivered,Read,Medium,32395,2026-06-16 22:12:19,0,2026-06-10 21:26:28
852,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-05-02 18:38:47,Delivered,Unread,Medium,22098,,0,2026-07-29 18:38:47
250,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2026-07-25 10:25:00,Delivered,Read,Medium,11741,2026-08-03 05:39:42,0,2026-09-18 10:25:00
871,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-06-02 14:05:49,Delivered,Read,Medium,1601,2026-07-07 12:34:30,0,2026-08-29 14:05:49
96,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2026-01-04 01:34:59,Delivered,Read,High,33528,2026-05-12 03:13:55,0,2026-01-04 01:44:59
406,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,App Notification,2025-09-17 02:33:11,Delivered,Read,Low,125,2026-05-11 21:51:02,0,2025-11-24 02:33:11
774,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2026-02-11 05:29:47,Delivered,Read,High,12733,2026-05-03 14:20:52,0,2026-04-11 05:29:47
577,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2026-07-15 16:11:39,Delivered,Read,Critical,21041,2026-08-02 16:52:17,0,2026-07-22 16:11:39
382,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2025-12-26 14:14:40,Delivered,Read,High,19109,2026-08-04 07:04:58,0,2026-01-02 14:14:40
453,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,App Notification,2025-11-03 12:37:37,Delivered,Read,Low,38262,2026-02-12 11:02:28,0,2025-11-03 12:47:37
397,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2026-04-07 13:22:21,Delivered,Read,High,25871,2026-08-09 01:17:25,0,2026-04-14 13:22:21
209,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-02-14 05:18:02,Delivered,Unread,Low,,,0,2026-02-23 05:18:02
233,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-06-24 21:03:28,Delivered,Read,Medium,,2026-07-13 22:03:50,0,2026-07-23 21:03:28
324,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-02-01 10:37:13,Delivered,Read,Medium,,2026-06-11 17:54:05,0,2026-02-19 10:37:13
371,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2025-12-12 17:13:27,Delivered,Read,Low,,2026-07-23 17:04:35,0,2025-12-26 17:13:27
520,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,SMS,2025-11-29 15:01:42,Delivered,Read,Medium,3035,2026-04-18 04:40:04,0,2026-01-22 15:01:42
515,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,App Notification,2026-04-04 16:34:32,Delivered,Read,Medium,1323,2026-07-16 04:43:49,0,2026-06-14 16:34:32
276,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2025-12-28 07:38:01,Delivered,Unread,Medium,,,0,2026-01-23 07:38:01
549,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,SMS,2026-05-19 08:47:46,Delivered,Read,Medium,2905,2026-06-07 23:31:04,0,2026-08-06 08:47:46
104,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,SMS,2026-06-24 09:19:18,Delivered,Unread,Low,44819,,0,2026-06-24 09:29:18
590,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,WhatsApp,2026-04-05 15:31:40,Delivered,Read,Medium,2350,2026-08-17 04:08:40,0,2026-06-09 15:31:40
375,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,App Notification,2026-02-18 03:14:51,Delivered,Read,Low,6461,2026-07-05 21:54:32,0,2026-04-24 03:14:51
476,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,WhatsApp,2026-06-07 22:27:01,Delivered,Read,Low,127,2026-08-13 20:51:58,0,2026-08-01 22:27:01
72,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2025-12-23 20:06:20,Delivered,Read,Medium,19735,2026-06-19 10:50:20,0,2026-03-11 20:06:20
641,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,WhatsApp,2026-08-14 02:28:16,Delivered,Read,Medium,40115,2026-08-15 05:14:15,0,2026-10-09 02:28:16
138,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2026-05-21 02:23:22,Delivered,Read,Medium,12613,2026-07-05 18:37:21,0,2026-07-28 02:23:22
464,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-01-28 21:33:24,Pending,Read,Low,,2026-04-01 01:06:37,1,2026-02-26 21:33:24
101,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2026-03-10 04:13:33,Delivered,Read,High,14625,2026-07-17 15:54:21,0,2026-03-17 04:13:33
147,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2025-10-23 04:35:41,Delivered,Read,Critical,22008,2025-11-12 00:18:27,0,2025-10-30 04:35:41
949,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2025-10-28 19:56:11,Delivered,Read,High,42772,2026-05-06 16:28:36,0,2026-01-23 19:56:11
356,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-01-18 07:52:42,Failed,Unread,Medium,27464,,1,2026-01-18 08:02:42
942,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-01-25 23:58:00,Delivered,Read,Low,,2026-04-14 08:05:24,0,2026-02-09 23:58:00
651,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,E-mail,2025-09-29 04:40:49,Delivered,Read,Medium,1555,2026-02-05 15:54:34,0,2025-12-07 04:40:49
267,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2026-04-17 10:18:21,Delivered,Read,Medium,317,2026-08-02 05:46:58,0,2026-05-19 10:18:21
532,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2025-12-24 15:27:02,Delivered,Unread,Low,,,0,2026-01-02 15:27:02
580,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,App Notification,2026-08-12 12:37:32,Delivered,Unread,High,24276,,0,2026-10-05 12:37:32
326,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,E-mail,2025-12-24 13:22:31,Delivered,Unread,Medium,1187,,0,2026-03-19 13:22:31
281,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-02-20 04:03:16,Delivered,Unread,Low,,,0,2026-03-13 04:03:16
800,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2026-01-11 11:20:49,Delivered,Read,Medium,25763,2026-08-18 14:31:18,0,2026-03-05 11:20:49
19,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,WhatsApp,2026-06-17 08:42:41,Delivered,Read,Critical,27079,2026-06-30 10:20:57,0,2026-06-24 08:42:41
990,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,SMS,2026-03-21 19:42:01,Delivered,Read,Medium,18481,2026-08-10 01:58:11,0,2026-03-21 19:52:01
732,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-04-07 00:43:03,Delivered,Read,Medium,8633,2026-06-15 11:41:11,0,2026-05-15 00:43:03
747,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,WhatsApp,2026-01-04 16:58:17,Delivered,Read,Medium,20772,2026-07-10 19:48:09,0,2026-03-17 16:58:17
506,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-07-05 21:56:45,Delivered,Unread,Low,27472,,0,2026-07-05 22:06:45
673,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-01-11 11:07:01,Delivered,Read,High,19971,2026-08-06 13:39:44,0,2026-04-08 11:07:01
233,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-05-10 22:29:47,Delivered,Read,Medium,36847,2026-05-13 03:21:57,0,2026-05-10 22:39:47
637,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,App Notification,2025-10-28 14:27:12,Delivered,Read,High,13601,2025-12-20 04:06:48,0,2025-12-15 14:27:12
109,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,SMS,2026-03-22 15:53:27,Delivered,Read,Low,4483,2026-07-31 21:50:16,0,2026-06-15 15:53:27
958,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-03-02 21:48:18,Delivered,Unread,Medium,17783,,0,2026-04-21 21:48:18
890,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2025-11-13 01:25:03,Delivered,Read,High,31894,2026-07-18 22:37:45,0,2026-01-19 01:25:03
350,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2026-07-18 10:03:47,Delivered,Read,Medium,30557,2026-07-25 05:43:45,0,2026-07-18 10:13:47
138,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,E-mail,2025-09-02 23:31:13,Delivered,Read,Low,2957,2026-07-09 01:48:14,0,2025-11-10 23:31:13
297,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2025-12-26 07:33:56,Delivered,Read,Medium,5734,2026-06-11 15:59:10,0,2026-02-16 07:33:56
882,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2025-08-26 03:30:35,Delivered,Read,Medium,12147,2025-09-20 19:55:05,0,2025-11-16 03:30:35
104,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,E-mail,2025-12-05 17:32:57,Delivered,Read,Medium,12580,2026-03-03 12:06:40,0,2026-01-04 17:32:57
675,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,WhatsApp,2026-04-05 11:35:33,Delivered,Read,Low,21172,2026-04-06 11:01:20,0,2026-06-03 11:35:33
863,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,E-mail,2025-12-10 04:54:36,Delivered,Read,Medium,31825,2026-01-07 08:20:15,0,2026-02-20 04:54:36
863,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2026-06-12 01:24:53,Delivered,Read,Medium,49349,2026-07-04 06:01:37,0,2026-07-14 01:24:53
995,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2026-04-05 15:17:15,Delivered,Unread,Medium,11803,,0,2026-04-12 15:17:15
754,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,E-mail,2026-02-04 23:01:48,Delivered,Read,High,19712,2026-06-09 12:30:49,0,2026-05-03 23:01:48
734,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,App Notification,2026-02-26 21:57:47,Delivered,Read,Medium,1826,2026-07-12 23:12:21,0,2026-04-10 21:57:47
206,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,SMS,2026-04-12 22:15:56,Delivered,Read,High,1749,2026-07-26 20:29:37,0,2026-05-29 22:15:56
951,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-02-11 08:05:22,Delivered,Read,Low,214,2026-06-22 12:33:26,0,2026-05-11 08:05:22
95,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,WhatsApp,2025-12-24 09:51:21,Pending,Read,High,31536,2026-03-12 15:54:21,0,2026-02-23 09:51:21
711,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,SMS,2026-06-08 10:44:43,Delivered,Unread,Medium,861,,0,2026-08-06 10:44:43
109,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-02-23 13:51:02,Delivered,Read,Medium,2935,2026-07-22 18:21:32,0,2026-02-23 14:01:02
423,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,SMS,2025-10-20 13:29:01,Delivered,Read,Medium,48204,2026-08-18 12:05:13,0,2025-11-22 13:29:01
231,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,App Notification,2026-01-31 02:02:42,Delivered,Read,Medium,21956,2026-05-27 23:59:17,0,2026-01-31 02:12:42
653,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,WhatsApp,2026-04-07 02:36:01,Pending,Unread,Medium,28264,,2,2026-04-14 02:36:01
563,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,SMS,2026-01-30 18:28:37,Failed,Unread,Medium,3535,,2,2026-04-20 18:28:37
336,Loan Update,Loan Application Update,There is an update regarding your loan application or repayment schedule.,WhatsApp,2025-11-21 07:28:24,Delivered,Read,Low,2504,2026-05-22 04:15:05,0,2026-01-05 07:28:24
294,Loan Update,Loan Status Update,There is an update regarding your loan application or repayment schedule.,E-mail,2025-11-10 19:10:36,Delivered,Unread,Medium,329,,0,2025-12-10 19:10:36
812,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-06-19 12:02:25,Delivered,Read,High,,2026-07-23 19:10:05,0,2026-07-02 12:02:25
130,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-07-07 09:15:27,Delivered,Read,Medium,1893,2026-07-26 21:49:20,0,2026-08-18 09:15:27
15,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,SMS,2026-05-21 05:07:00,Delivered,Unread,High,27675,,0,2026-07-25 05:07:00
950,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2025-12-18 09:36:48,Delivered,Read,Medium,31527,2026-07-07 18:37:18,0,2026-02-02 09:36:48
917,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,E-mail,2025-10-08 12:46:35,Delivered,Read,Medium,36732,2026-02-27 04:09:16,0,2025-11-18 12:46:35
918,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,E-mail,2026-06-12 21:52:14,Pending,Unread,Medium,31792,,0,2026-08-21 21:52:14
157,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,SMS,2026-02-28 07:16:15,Delivered,Read,Low,24581,2026-05-08 10:20:43,0,2026-05-18 07:16:15
289,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,App Notification,2026-04-08 11:11:01,Delivered,Unread,Low,7758,,0,2026-06-12 11:11:01
347,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,E-mail,2026-04-17 23:14:13,Delivered,Unread,Medium,6596,,0,2026-06-27 23:14:13
382,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-04-07 00:26:37,Delivered,Unread,Low,1242,,0,2026-04-07 00:36:37
931,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2026-03-29 00:46:41,Delivered,Read,Medium,1112,2026-06-19 13:29:57,0,2026-05-03 00:46:41
314,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,WhatsApp,2025-09-30 03:04:05,Delivered,Unread,Medium,24148,,0,2025-11-08 03:04:05
537,Loan Update,Loan Application Update,There is an update regarding your loan application or repayment schedule.,E-mail,2025-11-27 04:06:48,Delivered,Unread,Medium,260,,0,2026-01-30 04:06:48
250,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-07-05 04:05:41,Delivered,Read,Low,,2026-08-16 01:30:45,0,2026-07-31 04:05:41
179,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,App Notification,2026-06-19 14:21:39,Delivered,Read,Low,1648,2026-08-18 16:45:16,0,2026-07-26 14:21:39
739,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-08-04 21:27:54,Delivered,Read,Medium,,2026-08-15 06:47:05,0,2026-08-26 21:27:54
893,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,SMS,2026-04-01 17:09:10,Delivered,Unread,High,18052,,0,2026-04-01 17:19:10
376,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2026-02-07 12:39:42,Delivered,Unread,Low,9274,,0,2026-04-29 12:39:42
297,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2026-06-20 10:13:29,Pending,Unread,Medium,24230,,2,2026-06-27 10:13:29
400,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,App Notification,2026-03-28 17:04:44,Delivered,Read,Medium,40429,2026-04-12 16:14:00,0,2026-03-28 17:14:44
519,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2026-07-31 11:05:03,Delivered,Read,Medium,22770,2026-08-07 05:19:37,0,2026-10-12 11:05:03
259,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,WhatsApp,2026-07-28 22:13:23,Delivered,Unread,Medium,49555,,0,2026-09-26 22:13:23
817,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,App Notification,2026-05-02 11:27:56,Delivered,Read,Medium,42829,2026-07-16 00:54:09,0,2026-07-13 11:27:56
42,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2025-11-28 08:17:45,Delivered,Unread,Low,,,0,2025-12-09 08:17:45
913,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,WhatsApp,2026-01-01 17:46:03,Delivered,Read,High,304,2026-08-17 04:47:28,0,2026-01-08 17:46:03
903,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,SMS,2025-10-09 15:26:21,Delivered,Unread,Medium,5622,,0,2026-01-04 15:26:21
96,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2026-07-13 05:14:24,Delivered,Unread,High,10840,,0,2026-07-20 05:14:24
747,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,E-mail,2026-03-17 14:02:02,Delivered,Read,Medium,48987,2026-05-28 21:43:46,0,2026-05-18 14:02:02
379,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2025-09-09 02:50:59,Delivered,Read,Medium,39475,2026-03-01 09:21:17,0,2025-11-09 02:50:59
980,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2025-11-28 13:13:11,Delivered,Unread,Medium,8887,,0,2026-01-09 13:13:11
818,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-01-06 14:54:23,Delivered,Read,Medium,,2026-02-19 02:18:24,0,2026-01-23 14:54:23
41,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,E-mail,2026-03-21 19:11:49,Delivered,Unread,Medium,14206,,0,2026-04-30 19:11:49
133,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2026-03-21 17:41:39,Delivered,Read,Medium,15718,2026-06-01 00:45:17,0,2026-05-06 17:41:39
574,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-01-30 04:19:21,Delivered,Read,Medium,,2026-02-05 15:28:50,0,2026-02-14 04:19:21
179,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,SMS,2026-04-06 19:31:22,Delivered,Read,Low,48026,2026-06-07 20:54:31,0,2026-06-09 19:31:22
833,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,SMS,2025-11-14 11:30:38,Delivered,Read,Low,13834,2026-03-09 20:52:28,0,2026-02-03 11:30:38
4,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2026-05-03 02:30:32,Delivered,Read,Medium,6377,2026-08-16 20:58:39,0,2026-07-11 02:30:32
968,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-04-26 05:13:47,Delivered,Read,Low,,2026-05-09 15:29:59,0,2026-05-12 05:13:47
824,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2025-10-19 16:18:58,Delivered,Read,High,46242,2026-04-19 01:21:01,0,2025-10-19 16:28:58
392,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2025-11-21 19:27:43,Delivered,Unread,Low,,,0,2025-11-30 19:27:43
465,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,App Notification,2026-05-28 18:15:00,Delivered,Read,Medium,3026,2026-08-05 06:07:43,0,2026-08-20 18:15:00
887,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,SMS,2025-12-22 23:42:05,Delivered,Unread,High,22711,,0,2025-12-22 23:52:05
970,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2025-10-12 04:27:41,Delivered,Read,High,16279,2026-02-19 00:07:49,0,2025-12-17 04:27:41
495,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2026-07-14 05:06:13,Delivered,Unread,High,14779,,0,2026-07-21 05:06:13
265,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2025-12-02 03:28:49,Delivered,Read,Low,,2026-08-16 09:51:48,0,2025-12-21 03:28:49
28,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,WhatsApp,2025-11-12 09:48:17,Delivered,Read,Medium,47437,2026-06-18 08:07:22,0,2026-01-05 09:48:17
52,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2025-09-30 16:01:08,Delivered,Read,High,20251,2026-08-17 18:28:58,0,2025-10-07 16:01:08
984,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,App Notification,2025-09-09 14:01:18,Delivered,Read,High,9122,2025-10-26 13:39:56,0,2025-11-22 14:01:18
61,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,SMS,2025-11-08 09:22:03,Delivered,Unread,Low,1249,,0,2026-01-21 09:22:03
